#{"t_start": 1636033700.3230221, "env_id": "PathColav3d-v0"}
r,l,t
-1679.405204,3,3.774484
-1010.121363,5,3.806401
-1345.630046,13,3.905285
-1275.938469,4,3.96313
-1273.566784,7,4.058943
-1455.059559,5,4.145224
-1059.094808,5,4.213041
-1306.181019,11,4.315778
-1012.082263,6,4.369636
-1332.032148,3,4.395565
-1740.858243,5,4.460394-13-1036.704415,5,4.523224-11-1098.949046,5,4.56961-1-1140.373661,6,4.621477-1-1060.393017,6,4.67884-152-1140.589619,8,4.742675-11-1342.160885,6,4.793049-10-1096.748343,15,4.913726
-1124.048036,6,4.96459
-1304.66535,8,5.030414
-1346.672247,16,5.20495
-1148.793217,8,5.27476
-1287.588662,7,5.328617
-1040.174937,10,5.417382
-1211.008025,14,5.530078
-1426.763221,7,5.589917
-1811.436704,4,5.621833
-1040.620503,3,5.649757
-1312.014101,8,5.720085
-1047.376596,7,5.787911
-1049.584514,9,5.859714
-1282.056951,5,5.91492
-2131.28423,5,5.972764
-1120.33223,4,6.070503
-1270.886272,7,6.184198
-1238.183565,11,6.31536
-1157.487458,5,6.358245
-1758.948035,5,6.403126
-1213.444389,7,6.461969
-1092.610842,8,6.538763
-1966.651073,5,6.574667
-1040.929869,7,6.629522
-1050.048609,6,6.6903-1133-1133.571648,13,6.7930-1288-1053.679635,10,6.8658-1003-1101.963635,4,6.91575-102-1076.411221,13,7.027457
-1520.448277,11,7.16409
-1290.037315,8,7.232907
-1648.158003,5,7.277787
-1043.862348,7,7.321-1742.-1079.843603,9,7.396477
-1251.140442,15,7.528124
-1135.033245,4,7.556049
-1221.149609,4,7.584972
-1905.224402,7,7.644055
-1363.315533,7,7.720848
-1269.350793,12,7.850013
-1085.686569,14,8.0046
-1058.721298,17,8.203069
-1009.582507,4,8.251938
-1069.441067,4,8.293825
-1353.486528,6,8.351672
-1254.764844,9,8.429463
-1211.161401,7,8.481324
-2442.799288,4,8.525207
-1360.499338,3,8.563107
-1142.307352,11,8.717693
-2477.748019,3,8.754594
-1345.957806,5,8.811442
-1372.957286,4,8.8683
-1366.686216,3,8.890232
-1045.288564,7,8.950072
-1161.708389,5,9.012-1184.-1722.91659,10,9.190-1908-1437.450926,5,9.297-1120.8568,10,9.384422
-1009.308433,11,9.544022
-1796.762907,3,9.587906
-1262.419563,11,9.697614
-1118.515763,7,9.751467
-1001.-1001.095667,7,9.794-1002.740609,7,9.838236
-1639.-1118.019101,11,9.91-1043.1-1230.531163,6,9.967618
-1323.453231,7,10.0-1278.474346,12,10.066353
-1611.7-1025.645209,15,10.185542
-1233.036221,3,10.2-1225.32-1006.055715,7,10.-1253.401-1124.807549,9,10.-1289.024-1169.485296,8,10-1219.7042-1533.914022,7,10.-1037.461463,10,10.555554
-1297.860293,7,10.62038
-1080.316623,9,10.689203
-1237.743652,4,10.72909
-1622.755815,16,10.88567
-1434.798-1019.349316,17,10-1118.4198-1240.268999,11,11-1600.4038-1006.167131,18,11.190854
-1099.07388,7,11.241723
-1026.367433,8,11.341458
-1219.360852,5,11.39232
-1601.681567,6,11.444188
-2091.956247,4,11.494055
-1022.577213,9,11.582818
-1385.707752,3,11.613249
-1002.178684,8,11.688051
-1260.750502,16,11.803739
-1223.082953,9,11.868568
-1032.335239,13,11.973286
-1098.180874,18,12.112913
-1582.014935,8,12.17375
-1108.117501,10,12.247552
-1618.332167,3,12.272487
-1010.057906,7,12.320359
-1107.257343,12,12.41311
-1328.00972,13,12.516851
-2193.2018,4,12.55076
-1045.269255,4,12.582675
-1079.801885,16,12.712683
-2026.806356,10,12.809423
-1041.39686,9,12.915405
-1368.995919,5,12.956291
-1021.945191,2,12.974244
-1063.498306,3,13.009657
-1292.466621,9,13.107397
-1621.112675,3,13.133328
-1011.880412,10,13.212116
-1434.447662,6,13.255001
-2026.247751,5,13.296889
-1312.936615,7,13.353738
-1314.659409,11,13.451476
-1010.21638,9,13.525278
-1137.498508,5,14.624476
-1430.479681,12,14.764587
-1373.533316,17,14.898373
-1226.278546,8,14.9657
-1103.218206,6,15.017561
-1096.466889,17,15.143226
-1110.935159,5,15.176137
-1130.669195,4,15.207054
-1053.494369,7,15.249939
-1499.026448,7,15.294824
-1535.681714,9,15.36563
-1617.647675,10,15.435443
-1241.944218,6,15.483318
-1317.034133,11,15.57108
-1007.323543,12,15.676798
-1579.364229,23,15.882249
-1494.359432,4,15.916159
-1031.650109,10,16.024625
-1082.707021,7,16.114383
-1058.080503,15,16.349023
-1135.373077,3,16.389912
-1619.21329,6,16.489163
-1000.965113,4,16.549005
-1579.18125,5,16.594881
-1180.131625,9,16.713563
-1184.190298,14,16.873138
-1355.022452,13,17.028721
-1392.850477,3,17.065624
-1284.307626,3,17.099531
-1013.810797,9,17.189291
-1049.612585,8,17.271072
-1014.679553,13,17.403718
-1614.255301,6,17.459569
-1066.306751,8,17.545518
-1081.095259,9,17.614241
-1569.125607,9,17.68206
-1156.660432,5,17.716966
-1070.775209,5,17.761847
-1004.616729,13,17.911445
-1124.019191,13,17.997724
-1914.478981,4,18.023654
-1686.027908,10,18.086485
-1141.87075,8,18.139355
-1189.900706,14,18.237082
-1195.733304,14,18.326843
-1270.310137,6,18.367734
-1114.651651,6,18.419651
-1628.436576,15,18.536336
-1591.475054,9,18.600164
-1200.202165,17,18.828554
-1751.357253,5,18.871439
-2259.644122,3,18.899878
-1157.27311,4,18.931788
-1771.529042,8,18.983649
-1901.884213,6,19.025537
-1095.147797,2,19.041494
-1042.506763,11,19.11987
-1275.945762,4,19.146799
-1111.498703,10,19.211625
-1240.463618,7,19.260494
-1314.158138,3,19.282436
-1890.714561,11,19.356905
-1298.008819,6,19.394781
-1075.55826,5,19.426362
-1550.595328,5,19.460268
-1009.584376,3,19.481236
-1870.561539,5,19.516118
-2202.983132,9,19.576607
-1010.965713,12,19.660384
-1068.125425,12,19.744164
-1191.205012,12,19.824626
-1586.129014,9,19.885501
-1784.125116,10,19.951796
-1034.572,11,20.024603
-1046.055886,5,20.058514
-1029.290309,4,20.084473
-1000.649485,6,20.12488
-1089.101469,12,20.197719
-1580.940307,4,20.222733
-1319.739984,11,20.293545
-1564.867235,8,20.348819
-1489.101036,6,20.38719
-1388.203047,5,20.421064
-1200.370342,11,20.503497
-1133.870432,9,20.566331
-1058.05794,7,20.612208
-1181.362234,3,20.632155
-1485.873976,3,20.654096
-1101.113529,4,20.683042
-1106.17911,7,20.738902
-1868.016277,3,20.762804
-1591.520185,11,20.841593
-2011.100905,6,20.883482
-1073.096495,10,20.951338
-1360.706803,3,20.974266
-1153.220398,3,20.99618
-2124.495531,12,21.073971
-1030.42714,9,21.134809
-1006.086763,15,21.235108
-1067.70362,11,21.30389
-1667.181925,11,21.381682
-1203.210218,7,21.434337
-1022.853454,3,21.454284
-1455.543643,7,21.495176
-1124.740734,3,21.514124
-1272.177731,3,21.534103
-1364.848176,4,21.560002
-1362.408637,4,21.585762
-1727.993646,6,21.634636
-1880.954923,4,21.666548
-1298.636603,6,21.709468
-1058.772667,13,21.809757
-1375.048638,2,21.840674
-1173.595554,7,21.919988
-1106.287946,4,21.957891
-1460.835512,6,22.026703
-1075.992969,6,22.084548
-1784.227235,7,22.158351
-1317.378479,7,22.221185
-1484.561154,-1060.321672,1-1059.013445,11,22.404692
-1859.483639,-1291.379067,14,22.505424
-1038.486425,7,22.571246
-1124.000667,10,22.660019
-1685.972422,5,22.703892
-1162.31303,14,22.830553
-1012.595315,14,22.950806
-1361.737573,5,22.996682
-1551.911035,8,23.069008
-1123.561069,4,23.100921
-1205.105015,10,23.925384
-1198.547712,4,23.953309
-1126.569308,9,24.008372
-1184.185507,6,24.053256
-1153.536089,13,24.221802
-1038.313114,22,24.438222
-1069.713679,11,24.529976
-1369.222809,6,24.580841
-1190.536193,11,24.658031
-1003.215539,9,24.7199
-1017.422302,13,24.808662
-1336.998074,7,24.861488
-1396.803441,5,24.894424
-1263.231227,3,24.915369
-1469.053055,25,25.080934
-1012.933328,4,25.120873
-1633.275824,10,25.185564
-1357.169292,6,25.22818
-1014.220432,5,25.26311
-1143.41998,10,25.332091
-1131.890062,5,25.374863
-1233.282154,7,25.418748
-1039.666429,11,25.491156
-1678.200679,11,25.565901
-1030.180853,12,25.645873
-1610.686587,8,25.700212
-1506.692836,7,25.748023
-1582.511888,3,25.769966
-1562.462964,8,25.870135
-1293.903892,19,25.99342
-1289.824298,12,26.072242
-1254.28076,10,26.138034
-1355.804089,6,26.177926
-1088.766146,11,26.251237
-1580.283009,4,26.278165
-1375.497688,2,26.292998
-1561.579216,7,26.338878
-1523.492718,20,26.473554
-1026.294734,10,26.538382
-1241.237716,11,26.615176
-1145.139546,10,26.684029
-1055.68821,14,26.774299
-1007.056012,15,26.872039
-1052.3934,14,26.961798
-1227.166358,8,27.014658
-1083.309348,9,27.076524
-1818.498153,5,27.109404
-1722.679333,5,27.143312
-1597.210067,5,27.178219
-1467.148679,7,27.226091
-1104.461494,6,27.26503
-1087.295246,13,27.346807
-1201.717359,3,27.366715
-1007.270644,9,27.423562
-1001.905607,14,27.519599
-1544.681249,12,27.604413
-1427.084089,6,27.646268
-1080.379231,10,27.714087
-1009.267783,18,27.828817
-1291.532145,14,27.908566
-1114.092403,13,27.999324
-1021.64763,6,28.041246
-1150.347435,10,28.111025
-1203.07851,9,28.174854
-1735.614936,15,28.27359
-1022.681546,15,28.368089
-1148.993798,10,28.432915
-1914.293185,3,28.454856
-1169.105495,12,28.538632
-1942.707822,6,28.580983
-1257.85409,8,28.634893
-1512.32628,4,28.660823
-1438.708249,7,28.715677
-1655.012792,8,28.779507
-1770.604955,8,28.831402
-1067.300993,11,28.904173
-1621.049919,4,28.932098
-1232.014928,3,28.954038
-1205.935815,16,29.071822
-1025.956767,13,29.16153
-1395.016188,8,29.207281
-1112.075505,5,29.240709
-1223.280537,7,29.289579
-1294.536297,6,29.331466
-1242.991822,4,29.362384
-1052.259881,9,29.418235
-1052.074304,11,29.493034
-1221.110681,10,29.551877
-1256.008749,4,29.580898
-1031.901528,10,29.649688
-1133.852656,3,29.674624
-1124.328079,3,29.695569
-1169.565064,8,29.746433
-1574.230561,4,29.774889
-1112.340632,7,29.82273
-1167.973622,3,29.846699
-1445.626742,14,29.935454
-1152.01795,11,30.008239
-1409.847124,10,30.074098
-1072.067806,8,30.127919
-1299.001668,7,30.169806
-1407.672416,3,30.19075
-1070.112417,22,30.338955
-1486.577687,14,30.433326
