#{"t_start": 1650804194.013496, "env_id": "PathColav3d-v0"}
r,l,t---2162.540222,3560,94.272763---2181.12176,3358,187.621727
-2018.370991,3548,286.651676
--2027.628331,3408,322.2-2016-2016.709309,3654,421.549-2006-2187.055835,3312,528.364723
-2000.807614,2797,561.2-2-211-2171.416892,4152,689.3543-2168.41094,3809,750.185197
-2042.591466,3060,844.167818
-212-2166.484797,3360,885.484-2044-2070.745642,3056,983.258-2038-2004.5763,2957,1082.95481-2074.57189,2358,1123.33406-2181-2091.490462,3511,1191.-207-20-2113.095339,3161,1286.4-200-20-2037.568165,3760,1410.6951-206-2076.668203,3311,1511.1665-200-2026.918629,3407,1629.2-21-215-2225.238062,654,1643.6-2080.-2028.894697,1708,1701.7--2-202-2177.058742,3012,1800.76-2-218-2100.751566,2508,1874.30-2-214-2127.049157,3258,1977.99-2140.-2060.562511,3208,2087.69-2115.-2012.424669,3877,2206.092639
-2003.986594,3514,2323.004232
-2081.436165,2309,2397.115322
-2007.486178,4385,2541.26805
-2164.844679,3756,2668.230393
-2142.663108,2063,2729.629858
-2011.529688,3897,2857.240125
-2025.6073,2975,2949.166785
-2043.334916,2261,3019.685175
-2156.912201,2660,3113.37143
-2052.38239,3461,3223.919363
-2000.555184,3506,3332.891999
-2000.838919,2430,3426.951034
-2059.659245,3332,3535.215742
-2098.843118,3805,3665.21522
-2025.923185,1176,3700.529029
-2152.017413,3906,3836.276019
-2076.460502,792,3856.052559
-2000.545682,1184,3901.383078
-2002.938435,391,3910.67391
-2036.496425,567,3924.30805
-2036.311636,3997,4064.193307
-2108.597058,3505,4187.067647
-2048.471805,1911,4252.006756
-2015.238274,3529,4366.534752
-2004.838147,2961,4474.028083
-2091.17478,3410,4582.555888
-2035.564726,3608,4697.213831
-2023.444631,1451,4739.22004
-2054.093621,4326,4892.025267
-2010.862688,4193,5029.353458
-2106.828209-2020.429456,4215,5-2018.309124,3710,5236.539011
-2068.00747-2036.220538,4540,53-2011.44096-2036.627305,5462,54-2035.634217,4628,5571.925366
-2064.6038-2034.723057,3729,56-2067.994103,4602,5805.925672
-2090.942125,4659,5952.447832
-2018.05017,4304,6099.609101
-2035.605361,444,6112.10357
-2090.238158,4454,6258.633201
-2037.414871,4310,6419.134407
-2016.730735,4109,6555.237557
-2031.092129,3541,6667.591053
-2161.096467,2220,6741.534525
-2017.962012,4508,6888.754005
-2012.254223,905,6923.191067
-2033.850784,3161,7018.830489
-2003.243494,3685,7142.411502
-2038.082042,3656,7270.519882
-2126.929512,2005,7342.646792
-2071.200991,3311,7453.7656
-2081.262399,2909,7553.658267
-2016.914736,3737,7669.573025
-2116.625835,1733,7735.010136
-2095.653256,3058,7844.770672
-2040.022411,3503,7968.467134
-2125.946175,3210,8075.759986
-2151.190941,2409,8149.463488
-2113.514431,2708,8249.922657
-2100.110313,2611,8328.886456
-2022.33497,3513,8453.007368
-2141.742431,694,8466.433776
-2009.949525,1987,8540.028523
-2105.840571,1410,8591.344657
-2015.303728,3739,8714.192247
-2125.846017,2057,8783.077161
-2162.543219,709,8808.452583
-2153.647722,1660,8867.27433
-2047.478427,2459,8952.892112
-2069.111924,3556,9077.104341
-2000.214833,1211,9117.357569
-2002.407726,3301,9224.925533
-2101.759171,2805,9321.177775
-2034.638943,2810,9410.318327
-2053.534324,1859,9473.036715
-2037.441395,2581,9565.562891
-2040.631089,2611,9644.148135
-2171.218631,2310,9728.897388
-2067.773801,414,9739.142829
-2152.791706,1405,9781.291397
-2047.83502,2361,9873.565764
-2263.279104,916,9909.425377
-2036.119238,1509,9950.40506
-2076.920394,1015,9982.184199
-2006.310801,3110,10087.021257
-2074.655773,680,10119.717006
-2100.017126,2961,10213.564686
-2006.39964,896,10237.893903
-2014.662956,1859,10303.349532
-2000.588126,801,10332.074468
-2019.851005,765,10359.23673
-2011.587653,2890,10464.600786
-2055.639561,2970,10572.175208
-2076.754084,3502,10686.052923
-2018.164351,3676,10818.247057
-2159.600849,2856,10909.142443
-2002.184575,4436,11062.705442
-2081.118156,2209,11131.890286
-2024.680191,765,11159.591328
-2125.681198,2803,11253.302128
-2010.070461,3399,11380.19845
-2169.497825,3605,11495.251154
-2110.381166,4408,11639.235844
-2119.790158,561,11662.292933
-2024.409059,3259,11768.004915
-2029.40944,2539,11855.755499
-2064.497985,757,11874.580301
-2000.109477,1877,11941.184583
-2031.105838,1328,11994.6085
-2028.100669,2607,12079.403969
-2151.141323,1910,12144.989804
-2011.732226,2552,12226.742926
-2033.828721,758,12255.52486
-2000.958668,2038,12326.329644
-2007.094926,3502,12452.649896
-2069.9246,1458,12499.773434
-2035.715912,-2061.073034,2361,12575.186953
-2002.514918,3637,12700.981501
-2003.400858,436,12714.32625
-2013.776717,2820,-2001.442812,3-2187.442911,1912,12879.089149
-2032.795764,2610,12956.304625
-2037.414971,4152,13100.119489
-2101.165854,3952,13235.527688
-2073.955479,3958,13371.785605
-2122.504605,3510,13501.920139
-2031.757199,702,13517.129989
-2056.945699,2003,13583.284813
-2162.395338,4206,13736.339254
-2119.640375,2409,13825.851832
-2019.853892,1061,13862.292474
-2024.556655,2842,13949.692756
-2148.072042,2505,14039.200168
-2098.488634,2752,14139.799988
-2000.731335,1012,14172.827245
-2011.824492,1661,14233.386708
-2163.322872,2310,14301.545686
-2029.542928,2132,14386.976665
-2026.435925,3632,14510.581187
-2027.70172,2769,14616.305852
-2108.747432,3510,14731.815369
-2034.606831,2529,14823.403767
-2162.607693,2062,14892.629176
-2141.276388,1410,14932.779504
-2011.655418,870,14967.893345
-2095.702786,658,14997.651097
-2026.63081,2950,15081.66433
-2068.085364,727,15108.168789
-2098.799107,861,15142.65021-20-2148.116304,1912,15205.55638-2031.514803,2331,15245.832924
-2183.51799,2762,15341.665926
-2076.680935,611,15356.32013
-2172.264537,712,15382.55608
-2156.763635,3855,15522.880639
-2015.060557,2705,15603.173118
-2039.522466,1025-2089.372642,36-2088.750135,1710-2145.029089,28-2076.622368,1956-2056.602217,20-2112.765052,1458-2082.737673,2360,15897.312439
-2036.235084,3104,16006.296643
-2087.177537,2411,16085.152043
-2031.284053,2570,16179.639266
-2143.217596,1958,16237.884703
-2003.398295,1268,16290.506145
-2137.63-2011.0-2168.222383,27-2089.807558,2208-2128.89944,281-2055.481-2118.5-2027.545734,3183,16541.4-2015.9-2024.02092,1311,16579.05-2296.-2131.353492,2355,16657.889078
-2135.348324,2104,16729.475497
-2104.888805,755,16757.070276
-2089.040522,2454,16837.527649
-2084.905656,2110,16920.-2009.6-2037.760643,3854,17052.521473
-2098.505627,3008,17156.912793
-2068.339719,657,17180.102505
-2085.864456,317,17186.9-2119.-2150.186073,2560,17274.081277
-2068.530921,2509,17360.407336
-2004.330207,2934,17464.43-2169.-2186.790707,3308,17571.585532
-2001.961081,849,17601.079-2183.303763,2661,17647.848563
-209-2013.448794,2857,17712.446-2008-2007.687851,3032,17812.312-2100.635378,3758,17903.80249
-2005.14077,2422,17985.856438
-2007.118257,2743,18082.906672
-2043.724171,2823,18181.981461
-2034.559824,2156,18262.17878
-2028.007462,1661,18310.14832
-2077.658228,2910,18405.975526
-2126.006367,869,18434.400499
-2030.910674,514,18446.023567
-2002.167674,3032,18549.755046
-2041.894812,760,18576.85512
-2022.191392,3508,18704.452324
-2046.078096,961,18738.686209
-2026.793863,1961,18804.293403
-2026.217738,2103,18869.501996
-2070.160986,2923,18971.211156
-2021.820262,2361,19059.669631
-2021.319134,2810,19141.988516
-2007.704109,2546,19232.590477
-2018.252769,3856,19369.787271
-2121.616909,1916,19432.729256
-2086.402544,2910,19520.366141
-2080.697929,2709,19619.404209
-2001.084139,501,19629.171705
-2032.732488,3106,19743.120743
-2112.574495,2859,19830.877801
-2054.315879,1512,19892.654578
-2033.021525,634,19906.377384
-2211.854826,839,19934.809703
-2185.856136,401,19954.606723
-2105.59362,3114,20059.721567
-2011.744772,2734,20141.780766
-2022.919089,1640,20212.517898
-2129.650354,275,20216.925906
-2063.968558,2554,20312.097715
-2040.267725,1963,20381.386374
