#{"t_start": 1637789776.211659, "env_id": "PathColav3d-v0"}
r,l,t
-3644.871582,2,8.058645
-1375.286096,3,8.080821-1-2691.974028,2,8.100952-1-2564.330409,3,8.139156-3343.951099,3,8.17414
-1689.494344,3,8.201295
-1001.26549,1,8.211333
-3064.915184,3,8.24153
-1485.421202,2,8.261644
-1211.203399,3,8.291878
-3346.006217,2,8.311991
-1136.749918,5,8.362353
-1151.234446,3,8.392487
-1257.183646,1,8.402581
-16-1517.46544,5,8.452923
-1160.977057,3,8.48314
-1072.416651,3,8.51333
-1006.095798,2,8.533496
-1028.706362,1,8.543594-1210.724707,5,8.583847
-2316.039119,2,8.601948
-1566.048745,5,8.634239
-2464.043936,2,8.65437
-3086.035711,2,8.664457
-1309.631734,2,8.684593
-1289.639923,3,8.704739
-1837.153571,4,8.73288
-1164.771014,3,8.758514
-1927.458611,3,8.774137
-1263.210857,3,8.789759
-1389.395012,1,8.789759-2-1010.35223,6,8.836621
-1436.19898,2,8.843129
-2261.770356,2,8.858757
-2437.349184,2,8.875668
-1541.506373,5,8.892371
-1649.388015,3,8.923629
-3813.960117,2,8.923629
-1111.688477,1,8.943276
-2238.547016,2,8.943276
-3811.464817,3,8.958905
-1353.395769,2,8.974556
-1293.90391,2,8.990147
-1023.604787,2,9.005767
-1042.30333,2,9.021394-16-1922.98931,2,9.021394-1-1190.693835,2,9.043554-1-2145.710801,2,9.059213-3-1315.669583,3,9.074833
-1663.624139,2,9.090425
-1130.230213,2,9.106045
-1539.635288,3,9.121667
-1405.591311,2,9.137323
-1625.419242,1,9.143862-1-1947.278017,2,9.159521-1768.706477,4,9.175141
-1150.83688,2,9.190731
-1119.551817,3,9.206352
-1454.676017,4,9.237633
-1116.482634,1,9.244171
-1327.184523,2,9.259832
-1252.583521,3,9.275417
-1604.868891,3,9.291039
-1244.703473,2,9.30666
-1429.942446,1,9.322283
-1020.104662,3,9.337904
-1621.109134,1,9.344412
--2712.069187,2,9.344412--2262.965781,5,9.39132
-1114.198696,1,9.39132
--2319.295726,4,9.406903-2709.791233,2,9.422558
-1230.537302,3,9.444687
-1171.035318,2,9.460316
-1441.906304,3,9.460316
-2520.234315,3,9.491559
-2236.740434,2,9.50718
--1356.013193,5,9.5228--3378.522478,8,9.57618
-1643.623972,1,9.57618
-2519.155055,2,9.591802
-1000.450918,2,9.61107
-2135.293586,5,9.636447
-1022.174152,1,9.644958
-2718.512808,2,9.644958
-1011.175002,2,9.660589
-1555.579836,4,9.691833
-1325.962948,2,9.707454
-1846.361583,2,9.730012
-2629.791367,2,9.743973
-3346.359752,2,9.755942
-1671.647405,3,9.768992--2062.014996,4,9.784619
-2326.267966,2,9.800237
-1170.49423,4,9.83148
-1051.145753,2,9.845031
-1800.08763,1,9.845031
-1724.369728,4,9.87631
-1039.530229,3,9.891931
-1302.169831,2,9.907552
-2012.161887,4,9.923174
-1959.113231,2,9.94527
-2547.609883,2,9.94527
-1254.015138,4,9.976519
-1438.342358,2,9.992171
-2383.51092,3,10.007794
-33-1251.564949,6,10.023413-31-1049.022286,3,10.045573
-1100.090998,2,10.06553-2664.472784,5,10.083061
-2976.087686,4,10.098686
-1853.935821,3,10.114305
-1053.149372,5,10.145438
-2625.833268,2,10.161065
-2296.150712,4,10.176687
-1903.591602,6,10.20793
-1532.510235,2,10.223582
-1318.913113,4,10.245709
-1992.440933,5,10.27699
-1796.358389,2,10.292578
-1590.626628,3,10.3082
-2283.799785,2,10.323846
-1060.010596,1,10.339473
-2144.482734,2,10.34601
-2561.538837,3,10.361637
-1935.49335,2,10.377256
-1197.551193,3,10.39288
-2223.052867,4,10.424155
-1173.896734,1,10.424155
-1035.583489,1,10.424155
-1331.490777,1,10.439743
