#{"t_start": 1638307282.2254782, "env_id": "PathColav3d-v0"}
r,l,t
-1079.316855,87,8.234657
-1011.900831,135,8.834055--568.661887,131,9.540165--1029.108787,110,10.090692-10-533.182508,122,10.726994
-1017.368999,113,11.270916
-1007.828204,62,11.576156
-389.219503,137,12.205888
-503.845795,153,12.908688
-1077.616936,117,14.155411
-570.208274,112,14.65226
-539.857812,115,15.215654
-1086.220956,122,15.772829
-654.949088,132,16.397134
-451.869102,122,16.975206
-1040.398192,69,17.29482
-1002.880665,50,17.553373
-489.74394,142,18.201807
-510.59907,144,19.77257
-1067.345792,93,20.267432
-557.038049,147,21.022443
-463.409815,122,21.69626
-1001.867248,65,22.029364
-592.690256,123,22.595775
-1034.189087,57,22.863321
-441.933035,133,23.504009
-1071.906023,53,24.144149
-412.439441,134,24.817774
-426.484918,127,26.111066
-413.342227,118,26.641657
-415.652059,122,27.201986
-450.877411,120,27.737549
-1032.853402,34,27.899117
-436.73049,115,28.422442
-1018.924752,102,28.88741
-794.499867,115,29.408022
-415.02419,140,30.030092
-383.277743,116,31.253068
-582.547719,110,31.753299
-436.124224,144,32.401534
-480.592848,113,32.93196
-398.179835,136,33.56921
-462.742404,120,34.118673
-445.970216,126,34.673625
-460.716999,138,35.302963
-1024.910082,79,36.373441
-531.709703,132,36.971058
-475.223048,127,37.567843
-433.528611,127,38.375771
-399.679836,136,39.003799
-389.277575,106,39.483551
-488.460041,123,40.044939
-479.788228,124,40.627116
-408.506849,128,41.263439
-438.390408,150,42.637918
-1001.366461,184,43.509465
-453.096601,139,44.150301
-407.98183,146,44.82682
-438.923172,117,45.435144
-386.087935,140,46.094405
-377.542697,142,46.733654
-482.894732,113,47.911966
-461.26282,161,48.647967
-481.394052,140,49.293796
-570.09748,158,50.009947
-448.366428,131,50.61697
-428.810361,132,51.230927
-1039.63371,63,51.52312
-367.077215,123,52.079047
-1040.526423,73,53.12115
-1008.950545,60,53.40192
-334.874972,117,53.946706
-350.97651,147,54.636453
-1012.833607,36,54.818045
-410.877298,113,55.345065
-1022.230409,97,55.788279
-471.766529,132,56.379827
-1011.353873,129,56.96899
-386.799632,125,57.541842
-359.638964,123,58.810672
-446.950711,141,59.454805
-329.504758,120,60.012578
-417.66284,115,60.53761
-418.7513,138,61.177807
-1042.572727,141,61.802277
-417.798831,123,62.354572
-436.411502,126,62.919173
-1001.341627,147,64.28218
-382.845383,106,64.740115
-1003.817524,104,65.210777
-1030.972693,123,65.778554
-1021.549537,106,66.270693
-440.751068,140,66.937658
-1034.484921,133,67.559207
-412.722043,120,68.140599
-688.672856,112,69.366138
-1032.25961,116,69.898267
-1014.499368,133,70.523326
-584.76162,130,71.13486
-387.093991,114,71.667738
-424.589503,136,72.275845
-415.75734,123,72.827471
-409.961869,120,73.397694
-353.28461,130,74.727399
-474.077351,130,75.332103
-955.115583,147,75.974636
-771.229343,145,76.6463
-511.770344,119,77.171078
-474.169404,124,77.75409
-395.496246,126,78.733204
-365.000233,138,79.398749
-1004.474228,104,80.569498
-549.643849,133,81.178519
-440.090254,117,81.675571
-583.902622,154,82.380003
-458.366749,142,83.028574
-461.064127,147,83.708726
-575.150446,152,84.372427
-366.050058,120,84.910064
-1003.490786,153,86.292949
-477.690721,144,86.947402
-373.184132,126,87.53213
-515.959261,143,88.199577
-419.606893,140,88.819051
-1016.743448,141,89.631032
-426.368914,120,90.153313
-324.758758,136,91.446852
-425.396329,139,92.075965
-393.413555,135,92.674145
-460.536676,143,93.313649
-370.885848,157,94.034096
-444.840303,143,94.704664
-408.77463,144,95.419856
-455.923859,169,96.868864
-469.487191,140,97.512959
-458.851157,154,98.238072
-400.220164,134,98.867427
-395.468811,141,99.512681
-419.487184,135,100.137109
-466.676637,148,100.984529
-1018.401125,111,102.177927
-1094.556237,14,102.250417
-1117.946083,13,102.315401
-1215.221974,10,102.366386
-1140.131754,10,102.419146
-1175.355572,13,102.484968
-1171.82032,12,102.544371
-1219.370779,11,102.601141
-1286.714973,13,102.665966
-1076.659868,10,102.717793
-1100.292268,13,102.780659
-1093.766762,12,102.840503
-1058.348017,13,102.905328
-1073.122233,13,102.971148
-1239.498875,15,103.047945
-1212.755092,15,103.125734
-1040.354092,12,103.185574
-1182.804761,11,103.243153
-1193.589801,10,103.296012
-1240.659531,12,103.355854
-1026.026108,11,103.415693
-1216.992079,10,103.466556
-1036.789866,15,103.544314
-1011.406306,13,103.611171
-1047.082578,9,103.65605
-1211.840545,11,103.712896
-1076.734825,12,103.769749
-1235.643926,11,103.821606
-1092.664308,13,103.884439
-1161.627226,15,103.961232
-1018.192142,11,104.018047
-1170.431398,16,104.100859
-1166.59539,15,104.175658
-1050.395443,14,104.244474
-1157.784047,13,104.307274
-1138.975652,14,104.371138
-1079.304318,14,104.440952
-1019.998237,13,104.50674
-1017.173734,12,104.570247
-1241.443824,12,104.631002
-1017.911874,14,104.70281
-1164.723705,14,104.773623
-1197.987032,14,104.844398
-1119.94672,11,104.900289
-1136.172616,15,104.980036
-1017.131014,11,105.034922
-1296.92662,14,105.105734
-1010.704404,11,105.161584
-1233.05223,11,105.2153
-1203.778627,12,105.275341
-1220.513036,11,105.331623
-1166.60492,16,105.412407
-1182.777767,13,105.476237
-1162.925673,11,105.530097
-1005.155719,14,105.596881
-1221.278481,11,105.654561
-1063.971855,12,105.715396
-1002.816159,12,105.777229
-1256.04114,14,105.848042
-1021.733508,10,105.899901
-1122.553086,11,105.95675
-1125.421895,11,106.011602
-1000.557601,13,106.076434
-1224.895804,11,106.131282
-1194.13887,13,106.198103
-1009.970173,14,106.269878
-1183.264346,14,106.344712
-1170.049382,13,106.403522
-1049.616278,13,106.470378
-1131.608153,12,106.52822
-1023.07565,10,106.5768
-1165.35652,14,106.644557
-1021.959422,13,106.708384
-1187.047753,14,106.776674
-1174.116292,15,106.85497
-1077.41941,14,106.926057
-1108.499384,13,106.990973
-1030.196643,11,107.045877
-1386.217526,11,107.102725
-1197.538159,13,107.170544
-1247.01031,15,107.24734
-1107.372573,14,108.006275
-1189.190763,15,108.08304
-1167.099803,14,108.147901
-1049.84273,13,108.213724
-1069.89214,15,108.288491
-1243.941476,11,108.343377
-1139.476704,14,108.416347
-1097.564208,13,108.482412
-1069.642571,12,108.543251
-1155.595772,17,108.629018
-1061.33315,14,108.695807
-1051.722567,13,108.76071
-1224.166868,15,108.832034
-1008.12691,14,108.904002
-1141.101281,15,108.980035
-1045.94878,12,109.027876
-1176.429616,11,109.081027
-1238.527861,13,109.147817
-1179.792603,11,109.203705
-1158.945857,11,109.260516
-1109.04127,16,109.339339
-1277.608636,10,109.388003
-1309.284379,11,109.441687
-1074.295226,10,109.493546
-1159.998434,15,109.57182
-1011.486214,11,109.62778
-1100.506768,13,109.693603
-1175.290234,12,109.756439
-1291.07783,11,109.81301
-1047.049839,11,109.870853
-1066.549514,17,109.954596
-1242.052301,11,110.010448
